account_id/id,date,trcode_id/id,trcode,is_printed,state,name,withdrawal,deposit,company_id/id
__export__.wc_account_506,2016-11-10,wc_account.tr_deposit,1000,1,draft,DRAFT,0,3000,base.main_company
__export__.wc_account_506,2016-11-23,wc_account.tr_deposit,1000,1,draft,DRAFT,0,3000,base.main_company
__export__.wc_account_506,2016-12-8,wc_account.tr_deposit,1000,1,draft,DRAFT,0,3000,base.main_company
__export__.wc_account_506,2016-12-22,wc_account.tr_deposit,1000,1,draft,DRAFT,0,3000,base.main_company
__export__.wc_account_506,2017-1-5,wc_account.tr_deposit,1000,1,draft,DRAFT,0,3000,base.main_company
__export__.wc_account_506,2017-1-19,wc_account.tr_deposit,1000,1,draft,DRAFT,0,3000,base.main_company
__export__.wc_account_506,2017-2-2,wc_account.tr_deposit,1000,1,draft,DRAFT,0,3000,base.main_company
__export__.wc_account_506,2017-2-16,wc_account.tr_deposit,1000,1,draft,DRAFT,0,3000,base.main_company
__export__.wc_account_506,2017-3-2,wc_account.tr_deposit,1000,1,draft,DRAFT,0,3000,base.main_company
__export__.wc_account_506,2017-3-16,wc_account.tr_deposit,1000,1,draft,DRAFT,0,3000,base.main_company
__export__.wc_account_506,2017-3-30,wc_account.tr_deposit,1000,1,draft,DRAFT,0,3000,base.main_company
__export__.wc_account_506,2017-4-13,wc_account.tr_deposit,1000,1,draft,DRAFT,0,3000,base.main_company
__export__.wc_account_506,2017-4-27,wc_account.tr_deposit,1000,1,draft,DRAFT,0,3000,base.main_company
__export__.wc_account_506,2017-5-11,wc_account.tr_deposit,1000,1,draft,DRAFT,0,3000,base.main_company
__export__.wc_account_506,2017-5-25,wc_account.tr_deposit,1000,1,draft,DRAFT,0,3000,base.main_company
__export__.wc_account_506,2017-6-8,wc_account.tr_deposit,1000,1,draft,DRAFT,0,3000,base.main_company
__export__.wc_account_506,2017-6-22,wc_account.tr_deposit,1000,1,draft,DRAFT,0,6680,base.main_company
__export__.wc_account_506,2017-6-22,wc_account.tr_deposit,1000,1,draft,DRAFT,0,3000,base.main_company
__export__.wc_account_506,2017-7-6,wc_account.tr_deposit,1000,1,draft,DRAFT,0,3000,base.main_company
__export__.wc_account_506,2017-7-20,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_506,2017-8-3,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_506,2017-8-17,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_506,2017-8-31,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_506,2017-9-14,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_506,2017-9-28,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_506,2017-10-12,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_506,2017-10-26,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_506,2017-11-9,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_506,2017-11-22,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_506,2017-12-7,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_506,2017-12-21,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_506,2018-1-4,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_506,2018-1-18,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_506,2018-2-1,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_506,2018-2-15,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_506,2018-3-1,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_506,2018-3-15,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_506,2018-3-28,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_506,2018-4-12,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_506,2018-4-26,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_506,2018-5-10,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_506,2018-5-24,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_506,2018-6-7,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_506,2018-6-21,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_506,2018-7-5,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_506,2018-7-19,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_506,2018-8-2,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_506,2018-8-16,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_506,2018-8-30,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_506,2018-9-13,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_506,2018-9-27,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_506,2018-10-11,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_506,2018-10-25,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_506,2018-11-8,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_506,2018-11-21,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_506,2018-12-6,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_506,2018-12-20,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_506,2019-1-3,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_506,2019-1-17,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_506,2019-1-31,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_506,2019-2-14,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_506,2019-2-28,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_506,2019-3-14,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_506,2019-3-28,wc_account.tr_deposit,1000,1,draft,DRAFT,0,5000,base.main_company
__export__.wc_account_506,2019-4-11,wc_account.tr_deposit,1000,1,draft,DRAFT,0,4875,base.main_company
__export__.wc_account_506,2019-4-25,wc_account.tr_deposit,1000,1,draft,DRAFT,0,4875,base.main_company
__export__.wc_account_506,2019-5-9,wc_account.tr_deposit,1000,1,draft,DRAFT,0,4875,base.main_company
__export__.wc_account_506,2019-5-23,wc_account.tr_deposit,1000,1,draft,DRAFT,0,4875,base.main_company
__export__.wc_account_506,2019-6-6,wc_account.tr_deposit,1000,1,draft,DRAFT,0,4875,base.main_company
__export__.wc_account_506,2019-6-20,wc_account.tr_deposit,1000,1,draft,DRAFT,0,4875,base.main_company
__export__.wc_account_506,2019-7-3,wc_account.tr_deposit,1000,1,draft,DRAFT,0,4875,base.main_company
__export__.wc_account_506,2019-7-18,wc_account.tr_deposit,1000,1,draft,DRAFT,0,4875,base.main_company
__export__.wc_account_506,2019-8-1,wc_account.tr_deposit,1000,1,draft,DRAFT,0,4875,base.main_company
__export__.wc_account_506,2019-8-15,wc_account.tr_deposit,1000,1,draft,DRAFT,0,4875,base.main_company
__export__.wc_account_506,2019-8-29,wc_account.tr_deposit,1000,1,draft,DRAFT,0,4875,base.main_company
__export__.wc_account_506,2019-9-12,wc_account.tr_deposit,1000,1,draft,DRAFT,0,4875,base.main_company
__export__.wc_account_506,2019-9-26,wc_account.tr_deposit,1000,1,draft,DRAFT,0,4875,base.main_company
__export__.wc_account_506,2019-10-10,wc_account.tr_deposit,1000,1,draft,DRAFT,0,4875,base.main_company
__export__.wc_account_506,2019-10-24,wc_account.tr_deposit,1000,1,draft,DRAFT,0,4875,base.main_company
__export__.wc_account_506,2019-11-7,wc_account.tr_deposit,1000,1,draft,DRAFT,0,4875,base.main_company
__export__.wc_account_506,2019-11-21,wc_account.tr_deposit,1000,1,draft,DRAFT,0,4875,base.main_company
__export__.wc_account_506,2019-12-5,wc_account.tr_deposit,1000,1,draft,DRAFT,0,4875,base.main_company
__export__.wc_account_506,2019-12-19,wc_account.tr_deposit,1000,1,draft,DRAFT,0,4875,base.main_company
__export__.wc_account_506,2020-1-2,wc_account.tr_deposit,1000,1,draft,DRAFT,0,4875,base.main_company
__export__.wc_account_506,2020-1-16,wc_account.tr_deposit,1000,1,draft,DRAFT,0,4875,base.main_company
__export__.wc_account_506,2020-1-30,wc_account.tr_deposit,1000,1,draft,DRAFT,0,4875,base.main_company
__export__.wc_account_506,2020-2-13,wc_account.tr_deposit,1000,1,draft,DRAFT,0,4875,base.main_company
__export__.wc_account_506,2020-2-27,wc_account.tr_deposit,1000,1,draft,DRAFT,0,4875,base.main_company
